competition_id,hotkey,is_screener,pass_with_compression,pass_without_compression,platform_score,run_count,task_id,task_name,tokens_with_compression,tokens_without_compression
107,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,False,True,True,0.301363649501025,5,262,Will be available after uploads finish,967512,1651100
107,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,False,True,True,2.1546298111305737,5,263,Will be available after uploads finish,596044.8,1576654
107,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,False,True,True,1.4626253643027989,5,264,Will be available after uploads finish,392064,935869
107,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,False,True,True,1.929224849544143,5,265,Will be available after uploads finish,119413.6,1189263
107,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,False,False,False,-0.6977029464061668,5,266,Will be available after uploads finish,687762.8,2565539
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.4684368328197466,5,217,Will be available after uploads finish,458807.2,1126760
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,False,3.071521163324192,5,218,Will be available after uploads finish,509864.8,1584982
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.1364299892209833,5,219,Will be available after uploads finish,957390.8,1229179
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,0.6689677194905912,5,220,Will be available after uploads finish,410759,2228314
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.9445595745653772,5,221,Will be available after uploads finish,101980.8,885390
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.3271914115078869,5,222,Will be available after uploads finish,478991.6,884630
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.6400253644612672,5,223,Will be available after uploads finish,289481.6,1133375
