name,hotkey,task_id,task_name,is_screener,pass_without,pass_with,tokens_without,tokens_with,comp_ratio,platform_score,run_count
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,233,django__django-11603,False,True,True,782437,163500.6,4.786,1.2349715368959207,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,234,django__django-16139,True,True,True,542683,197021,2.754,1.511189181560995,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,235,django__django-11951,False,True,True,1041765,166691,6.25,0.7251269701499667,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,236,django__django-16255,False,True,True,647943,153084.6,4.233,1.689700908187683,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,237,django__django-12308,False,False,False,1797234,191661.2,9.377,1.2367803254217862,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,238,sympy__sympy-15017,False,True,True,1129225,482120.4,2.342,0.36989502009257996,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,239,django__django-12419,False,True,True,1493751,166008.2,8.998,3.157295363992425,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,240,sympy__sympy-15345,False,False,False,756373,194139.6,3.896,0.11070421553354945,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,241,django__django-13363,False,True,True,1122536,175461,6.398,3.066452003303481,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,242,sympy__sympy-15809,False,True,True,707107,229541.6,3.081,1.5904950881497462,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,243,django__django-13417,False,True,True,1358706,235571.5,5.768,1.2971430320220136,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,244,sympy__sympy-15875,False,False,True,705372,261979.8,2.692,1.302947517735562,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,245,django__django-13741,False,True,True,673863,149331.4,4.513,1.6640589539338493,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,246,sympy__sympy-16450,False,True,True,1150220,677889.25,1.697,0.896147101503362,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,247,django__django-13821,True,True,True,1344878,148031.2,9.085,1.9535549624722957,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,248,sympy__sympy-16766,False,True,True,1062450,215080.2,4.94,1.3147617169728458,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,249,django__django-13933,False,True,True,1156016,257557,4.488,1.7333535564996914,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,250,sympy__sympy-17139,False,True,True,1230544,233467.6,5.271,2.994109949005258,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,251,django__django-14089,False,True,True,441256,173876.2,2.538,1.44214260486164,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,252,sympy__sympy-17655,False,True,True,1091029,170240,6.409,1.8851058446420546,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,253,django__django-14373,True,True,True,479159,172164.4,2.783,1.5186734780006343,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,254,sympy__sympy-19637,True,True,True,532579,240369,2.216,0.3634176110084697,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,255,django__django-14493,False,True,False,603445,268281.2,2.249,-0.3738191948377964,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,256,sympy__sympy-19954,False,True,True,2404963,216268.6,11.12,2.070070977932763,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,257,django__django-14539,False,False,True,2017063,775912.6,2.6,1.5814506576929044,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,258,sympy__sympy-21847,False,True,True,709077,216534.6,3.275,1.6021022971289818,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,259,django__django-14580,False,True,True,759937,195408.8,3.889,1.5942936034438824,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,260,sympy__sympy-22714,False,False,False,1513961,213904.6,7.078,0.5961504585764523,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,261,django__django-14752,False,True,True,546890,124248.4,4.402,2.2572649006986167,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,262,sympy__sympy-23534,False,True,False,1651100,220336.5,7.494,-1.6343280759962338,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,263,django__django-14855,False,True,True,1576654,219382.2,7.187,2.5138618245680733,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,264,sympy__sympy-24539,False,True,True,935869,249954.4,3.744,1.6587044160259972,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,265,django__django-14915,False,True,True,1189263,173495,6.855,0.6814481861811832,5
,5E7hCCzjedynCsQbU2aEGrb59izS6GycKKux9gJjNVKbziYU,266,sympy__sympy-24562,False,False,False,2565539,259027,9.905,-0.6496151164711726,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,217,django__django-10880,False,True,True,1126760,325327.4,3.463,1.6691113426492052,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,218,django__django-14999,False,False,True,1584982,219560.8,7.219,4.285769153970547,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,219,django__django-10914,False,True,True,1229179,235848.8,5.212,1.8138734593477204,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,220,django__django-15315,False,True,True,2228314,247572.6,9.001,1.9636795540616632,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,221,django__django-11119,False,True,True,885390,166516.6,5.317,1.8284418650412912,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,222,django__django-15499,False,True,True,884630,1174520,0.753,1.1774727196431969,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,223,django__django-11133,False,True,True,1133375,154868.2,7.318,1.8452850219133663,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,224,django__django-15569,False,True,True,1827000,238533.6,7.659,0.6943894503301482,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,225,django__django-11239,False,True,True,432782,161553.4,2.679,2.6375945530631233,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,226,django__django-15851,False,True,True,439968,134440.2,3.273,1.6286666063346675,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,227,django__django-11299,False,False,True,917488,634814.6,1.445,3.7997020890290107,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,228,django__django-15863,True,True,True,574499,1086957.8,0.529,-0.07210584233030097,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,229,django__django-11490,False,False,False,1021877,266537.4,3.834,0.09978233747645675,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,230,django__django-15930,False,False,False,713141,704451,1.012,0.043284294000499254,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,231,django__django-11555,False,False,True,2033013,335902.2,6.052,1.63878454443443,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,232,django__django-16100,False,True,True,664367,333087,1.995,1.436010336533614,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,233,django__django-11603,False,True,True,782437,153361.2,5.102,2.350174150951106,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,234,django__django-16139,True,True,True,542683,196385,2.763,0.40781363045444624,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,235,django__django-11951,False,True,True,1041765,197918,5.264,-0.4943375155630281,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,236,django__django-16255,False,True,True,647943,177175,3.657,1.6205836916513445,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,237,django__django-12308,False,False,True,1797234,248530.2,7.231,3.1219797212318943,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,238,sympy__sympy-15017,False,True,True,1129225,698030.25,1.618,-0.7545084174562603,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,239,django__django-12419,False,True,True,1493751,171924,8.688,3.1457655122344423,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,240,sympy__sympy-15345,False,False,False,756373,215927,3.503,0.10289493472270117,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,241,django__django-13363,False,True,True,1122536,181585.8,6.182,3.058055927623351,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,242,sympy__sympy-15809,False,True,True,707107,218739.8,3.233,1.5805813011834258,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,243,django__django-13417,False,True,True,1358706,248818,5.461,2.403719562371407,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,244,sympy__sympy-15875,False,False,False,705372,240875.6,2.928,-0.5933603738172206,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,245,django__django-13741,False,True,True,673863,207800.6,3.243,1.5220152215020903,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,246,sympy__sympy-16450,False,True,True,1150220,240150,4.79,1.128332330243795,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,247,django__django-13821,True,True,True,1344878,182385.6,7.374,0.7002607811595289,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,248,sympy__sympy-16766,False,True,True,1062450,183605.4,5.787,2.4719556062851833,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,249,django__django-13933,False,True,True,1156016,292766.8,3.949,0.5377467515358397,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,250,sympy__sympy-17139,False,True,True,1230544,227314.4,5.413,0.845395264011044,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,251,django__django-14089,False,True,True,441256,216385.6,2.039,1.3366270005917629,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,252,sympy__sympy-17655,False,True,True,1091029,152096,7.173,1.9261789111975307,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,253,django__django-14373,True,True,True,479159,221918.5,2.159,0.3089957713511656,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,254,sympy__sympy-19637,True,True,True,532579,239908.2,2.22,1.3812778611215233,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,255,django__django-14493,False,True,False,603445,222339.4,2.714,-0.34642146310884064,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,256,sympy__sympy-19954,False,True,True,2404963,210031.6,11.45,2.0838487180191003,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,257,django__django-14539,False,False,False,2017063,225987.25,8.926,-0.4544635785057167,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,258,sympy__sympy-21847,False,True,True,709077,238120,2.978,1.5595290298530866,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,259,django__django-14580,False,True,True,759937,189242.2,4.016,1.6031037697860264,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,260,sympy__sympy-22714,False,False,True,1513961,298801.2,5.067,2.5632209581618617,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,261,django__django-14752,False,True,True,546890,152545.2,3.585,2.174047569879003,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,262,sympy__sympy-23534,False,True,True,1651100,554913.2,2.975,1.680506932056695,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,263,django__django-14855,False,True,True,1576654,199215.8,7.914,2.530313953128238,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,264,sympy__sympy-24539,False,True,True,935869,231646.2,4.04,1.756109910749435,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,265,django__django-14915,False,True,True,1189263,263843.6,4.507,1.6936577235001438,5
,5FbqgypX3uD3WYvAxu6iNvmPBAzWanXf5JyhNgiCyJtfe1h1,266,sympy__sympy-24562,False,False,False,2565539,195084.75,13.151,-0.6749117156154026,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,217,django__django-10880,False,True,True,1126760,976794.2,1.154,1.0731797302755806,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,218,django__django-14999,False,False,True,1584982,705874,2.245,2.916915332909654,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,219,django__django-10914,False,True,True,1229179,1459126.6,0.842,0.9431622805291214,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,220,django__django-15315,False,True,True,2228314,558009.2,3.993,0.5910585065294859,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,221,django__django-11119,False,True,True,885390,135079.2,6.555,1.8982940482368693,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,222,django__django-15499,False,True,True,884630,561951,1.574,1.2367218457056008,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,223,django__django-11133,False,True,True,1133375,530417.4,2.137,1.3600585671929255,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,224,django__django-15569,False,True,True,1827000,737634.4,2.477,1.3947503222742068,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,225,django__django-11239,False,True,True,432782,241264.4,1.794,1.5719635916437549,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,226,django__django-15851,False,True,True,439968,131801.8,3.338,1.7576384960205402,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,227,django__django-11299,False,False,True,917488,1615238.6,0.568,3.079877575503322,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,228,django__django-15863,True,True,True,574499,404963.8,1.419,0.031477135483933424,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,229,django__django-11490,False,False,False,1021877,1069821,0.955,-0.0369569054386328,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,230,django__django-15930,False,False,False,713141,1216307.6,0.586,1.4164590330090632,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,231,django__django-11555,False,False,False,2033013,1331966.2,1.526,0.27166757509101946,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,232,django__django-16100,False,True,True,664367,425375.4,1.562,2.2544295752699215,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,233,django__django-11603,False,True,True,782437,177089,4.418,2.335558637905354,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,234,django__django-16139,True,True,True,542683,105489,5.144,1.8373275485432785,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,235,django__django-11951,False,True,True,1041765,278060.4,3.747,0.5140923470738505,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,236,django__django-16255,False,True,True,647943,124691.6,5.196,1.8133106990363366,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,237,django__django-12308,False,False,True,1797234,604098.4,2.975,2.898240053475015,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,238,sympy__sympy-15017,False,True,True,1129225,768857.8,1.469,1.1963629685303936,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,239,django__django-12419,False,True,True,1493751,561680.6,2.659,2.7237452951659775,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,240,sympy__sympy-15345,False,False,False,756373,454331.8,1.665,0.03381435897106265,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,241,django__django-13363,False,True,True,1122536,101389.8,11.071,3.156060582863592,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,242,sympy__sympy-15809,False,True,True,707107,681313.8,1.038,1.0369294553408008,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,243,django__django-13417,False,True,True,1358706,1046204.4,1.299,0.7330767800260263,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,244,sympy__sympy-15875,False,False,True,705372,686312,1.028,1.9407961073125501,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,245,django__django-13741,False,True,True,673863,335088.6,2.011,1.3139124614025675,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,246,sympy__sympy-16450,False,True,True,1150220,880518.4,1.306,1.602663542890514,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,247,django__django-13821,True,True,True,1344878,361098.6,3.724,-0.5692972740477045,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,248,sympy__sympy-16766,False,True,True,1062450,992883.4,1.07,-0.2114098510206004,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,249,django__django-13933,False,True,True,1156016,914375.6,1.264,0.21330997418817255,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,250,sympy__sympy-17139,False,True,True,1230544,706236.4,1.742,2.4581965100168146,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,251,django__django-14089,False,True,True,441256,113475.2,3.889,1.6711394124502328,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,252,sympy__sympy-17655,False,True,True,1091029,182192.8,5.988,1.873997946122202,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,253,django__django-14373,True,True,True,479159,142155.6,3.371,1.659084195250717,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,254,sympy__sympy-19637,True,True,True,532579,302087.4,1.763,0.32891931043805184,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,255,django__django-14493,False,True,True,603445,321289.6,1.878,0.5603872167798503,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,256,sympy__sympy-19954,False,True,True,2404963,849543,2.831,2.705711731995721,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,257,django__django-14539,False,False,True,2017063,1791091.4,1.126,2.014639904273049,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,258,sympy__sympy-21847,False,True,True,709077,490712.4,1.445,1.2073457911470145,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,259,django__django-14580,False,True,True,759937,64565,11.77,1.9086002410441598,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,260,sympy__sympy-22714,False,False,True,1513961,979234.2,1.546,2.066139598330917,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,261,django__django-14752,False,True,True,546890,48095.8,11.371,2.5428538455919303,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,262,sympy__sympy-23534,False,True,True,1651100,967512,1.707,0.3013636495010249,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,263,django__django-14855,False,True,True,1576654,596044.8,2.645,2.1546298111305737,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,264,sympy__sympy-24539,False,True,True,935869,392064,2.387,1.4626253643027989,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,265,django__django-14915,False,True,True,1189263,119413.6,9.959,1.929224849544143,5
,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,266,sympy__sympy-24562,False,False,False,2565539,687762.8,3.73,-0.6977029464061668,5
